id,code,product_name,generic_name,quantity,unit quantity,packaging,brands,categories,origins,manufacturing_places,manufacturing_places_tags,labels,stores,countries,ingredients_text,allergens_tags,traces,additives_n,additives_tags,ingredients_from_palm_oil_n,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,,image_url,image_small_url,image_ingredients_url,image_nutrition_url,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,monounsaturated_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,omega_9_fat_100g,trans_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,vitamin_d_100g,vitamin_e_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,selenium_100g,iodine_100g,caffeine_100g,fruits-vegetables_nuts_estimate_100g,cocoa_100g,carbon_footprint_from_meat_or_fish_100g,Price
586,5400111734347,Fish sticks,"Fish sticks à base de filets de colin d'Alaska sans arêtes, enrobés d'une chapelure croustillante, préfrits, surgelés",450,g,Carton,Delhaize,"Produits de la mer, Poissons, Préparations de poisson, Produits panés, Poissons panés, Batonnets de poisson",,,,,Delhaize,Belgium,"filets de colin d'Alaska (Theragra chalcogramma) 65%, farine de blé, huile de tournesol non hydrogénée, eau, amidon non modifié, sel, levure, épices.","en:fish,en:gluten",en:molluscs,0,,0,b,3,Poisson ,Fish and seafood,en:fish-fingers,,https://static.openfoodfacts.org/images/products/540/011/173/4347/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/011/173/4347/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/540/011/173/4347/ingredients_fr.20.400.jpg,https://static.openfoodfacts.org/images/products/540/011/173/4347/nutrition_fr.34.400.jpg,178,757,,7.800000191,1.100000024,,,,,,,14.80000019,2.099999905,1.2,12.19999981,0.8799999952,0.3519999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
587,5410263010664,Grimbergen Dubbel,Grimbergen Double,330,ml,Bouteille,Grimbergen,"Boissons, Boissons alcoolisées, Bières",,"Alken,Tongeren (distrito),Limburgo (provincia),Flandes,Belgique","alken,tongeren-distrito,limburgo-provincia,flandes,belgique",Certified Belgian Abbey Beer,"Carrefour,Colruyt,Delhaize","Bélgica,Francia,España",,en:gluten,,,,,,,Alcools,Alcoholic beverages,en:beers,,https://static.openfoodfacts.org/images/products/541/026/301/0664/front_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/541/026/301/0664/front_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/541/026/301/0664/ingredients.6.400.jpg,https://static.openfoodfacts.org/images/products/541/026/301/0664/nutrition.7.400.jpg,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1
588,5410126112146,Lotus gauffres softs,,50,g,plastique,Lotus,"Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Gaufres",,Lembeke,lembeke,,Colruyt,"België,Frankrijk","Farine de blé, sucre, oeufs de poules élevées au sol 23%, huiles végétales (huile de palme issue de plantations durables et certifiées, huile de colza), sirop de glucose-fructose, stabilisant (sorbitol), sel, poudre à lever (diphosphate disodique, carbonate acide de sodium), arome naturel, émulsifiant (mono - et diglycérides d'acides gras, lécithine de soja).","en:gluten,en:soybeans",,5,"en:e322,en:e322i,en:e420,en:e450,en:e450i,en:e471,en:e500,en:e500ii",1,e,4,Epicerie sucrée,Biscuits and cakes,en:waffles,,https://static.openfoodfacts.org/images/products/541/012/611/2146/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/541/012/611/2146/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/541/012/611/2146/ingredients_fr.24.400.jpg,https://static.openfoodfacts.org/images/products/541/012/611/2146/nutrition_fr.23.400.jpg,461,1929,,25.5,10.19999981,,,,,,,52.59999847,29.5,0.8,5.699999809,0.7200000286,0.2880000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
589,5018357009077,Honey  granola,,325,g,paquet carton,Dorset cereals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Petit-déjeuners, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Mueslis, Céréales au miel",,,,en:With Sunflower oil,Delhaize,"België,Frankrijk,Zwitserland","Flocons d'avoine (36%), noix et graines (31%) [graines de tournesol, amandes (10%), noix de pécan (6%), graines de courge], miel (16%), flocons de seigle, huile de tournesol (hufle de tournesol, antioxydant: tocophérol naturel*), arôme naturel de vanille, sel. *Antioxydant végétal naturel.",en:nuts,"en:gluten,en:nuts,fr:avoine",1,en:e307c,0,c,4,Epicerie sucrée,Breakfast cereals,en:cereals-with-honey,,https://static.openfoodfacts.org/images/products/501/835/700/9077/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/501/835/700/9077/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/501/835/700/9077/ingredients_fr.50.400.jpg,https://static.openfoodfacts.org/images/products/501/835/700/9077/nutrition_fr.46.400.jpg,524,2024,,31.3,3.3,,,,,,,43.2,13.5,6.8,13.7,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
590,5425032930678,Sylvain Speculoos,"Biscuits au spéculoos, sans gluten.",100,g,"carton,boîte,plastique",Generous,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sans gluten, Spéculoos",,Belgique,belgique,"Organic,EU Organic,Gluten-free,AB Agriculture Biologique,BE-BIO-01,EU/non-EU Agriculture,Made in Belgium,Palm oil free","Manor,Alnatura","Belgium,France,Switzerland,Germany","Farine de sarrasin*, sucre de canne*, beurre* (lait), fécule de pomme de terre*, oeufs*, lait*, épices*, poudre à lever (bicarbonate de sodium), sel. *Produit issu de l'agriculture biologique. Peut contenir des traces de noisettes.","en:eggs,en:milk",en:nuts,1,"en:e500,en:e500ii",0,e,3,Epicerie sucrée,Biscuits and cakes,en:speculoos,,https://static.openfoodfacts.org/images/products/542/503/293/0678/front_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/542/503/293/0678/front_fr.21.200.jpg,https://static.openfoodfacts.org/images/products/542/503/293/0678/ingredients_fr.22.400.jpg,https://static.openfoodfacts.org/images/products/542/503/293/0678/nutrition_fr.23.400.jpg,425,1778,,18,11,,,,,,,55,27,,8.6,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
591,54018013,Leffe Blonde,,300,ml,"Bouteille,Verre",Leffe,"Boissons, Boissons alcoolisées, Bières, Bières blondes",Belgique,,,,,Belgique,"_Malte d'orge_, _gluten_, et d'autres ingrédients dont de l'eau","en:gluten,fr:malte-d-orge",,0,,0,,4,Alcools,Alcoholic beverages,en:lagers,,https://static.openfoodfacts.org/images/products/54018013/front_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/54018013/front_fr.5.200.jpg,https://static.openfoodfacts.org/images/products/54018013/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/54018013/nutrition_fr.6.400.jpg,,256.94,,0,,,,,,,,5.31,,,0.48,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1
592,5400113538981,Huile supérieur pour friture,,2000,ml,,delhaize,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles",Belgique,Belgique,belgique,,delhaize,Belgique,,,,,,,d,,Epicerie salée,Fats,en:vegetable-oils,,https://static.openfoodfacts.org/images/products/540/011/353/8981/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/540/011/353/8981/front_fr.4.200.jpg,,,900,3766,,100,10,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
593,27005064,Sucre Cristallisé,,1000,g,sac,mountain,"Édulcorants, Sucres, Sucre cristallisé",Belgique,raffinerie tirlemontoise,raffinerie-tirlemontoise,,Aldi,"België,Frankrijk",sucre cristallisé,,,0,,0,d,,Epicerie sucrée,Sweets,fr:sucre-cristallise,,https://static.openfoodfacts.org/images/products/27005064/front_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/27005064/front_fr.11.200.jpg,,https://static.openfoodfacts.org/images/products/27005064/nutrition_fr.7.400.jpg,400,1674,,0,0,,,,,,,100,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
594,27096710,Olives vertes,,340,g,Bocal,La Sota,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes",Espagne,Madrid,madrid,en:made-in-spain,Aldi,"France, en:belgium","Olives verte dénoyautées, eau, sel, acidifiant (acide citrique), antioxydant (acide ascorbique)",,en:sulphur-dioxide-and-sulphites,2,"en:e300,en:e330",0,d,3,Traiteur et apéritifs ,Salty and fatty products,en:green-olives,,https://static.openfoodfacts.org/images/products/27096710/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/27096710/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/27096710/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/27096710/nutrition_fr.30.400.jpg,172,720,,18,3,,,,,,,0,0,0,1,2.700000048,1.080000019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
595,3038354290607,Ravioli Bolognese 800gr,,800,g,Conserve,Panzani,"Plats préparés, Plats à base de pâtes, Pâtes farcies, Ravioli, Ravioli à la bolognaise",,,,,Carrefour,"Belgique,France","Eau, ravioli (semoule de,BLE dur, eau, viande de þoeuf 4% chapelure (fanine de BLE, sel, levure), carottes, sel, oignon), concentre de tomate 6%, vande de bozuf, carottes, amidon modifie de mais, huile de colza, sel, oignon, sucre, arome. Traces de blanc d'OEUF Viande de bceuf mise en oeuvre: 7,5% du poids net total Allergenes: contient céréales à gluten (ble), traces d'ceut.",en:gluten,,1,en:e14xx,0,b,4,Traiteur et apéritifs ,One-dish meals,en:bolognese-raviolis,,https://static.openfoodfacts.org/images/products/303/835/429/0607/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/303/835/429/0607/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/303/835/429/0607/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/303/835/429/0607/nutrition_fr.20.400.jpg,88,368,,2.299999952,0.8000000119,,,,,,,12.60000038,1.399999976,,3.799999952,0.8999999762,0.3599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
596,10252323,wellness flakes,,450,g,"carton, plastique",Golden Bridge,,,UE,ue,en:utz-certified,Aldi,en:Belgium,"Céréales 76 % (riz, blé complet, orge), copeaux de chocolat noir 17 % (sucre, pâte de cacao, beurre de cacao, matière grasse laitière anhydre, émulsifiant (lécithines de tournesol), arôme naturel de vanille), sucre, farine complète de blé, sel, farine d'orge maltée, vitamines (vitamine C, niacine, vitamine B6, riboflavine, thiamine, acide folique, vitamine B12), fer, émulsifiant (mono - et diglycérides d'acides gras). Peut contenir des traces de soja et de fruits à coque.",en:gluten,"en:nuts,en:soybeans",2,"en:e322,en:e322i,en:e471",0,,4,Epicerie sucrée,unknown,,,https://static.openfoodfacts.org/images/products/10252323/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/10252323/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/10252323/ingredients_fr.13.400.jpg,,412,1724,,7.2,3.8,,,,,,,76,20,5.7,8,0.73,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
597,5400101002944,Pain de seigle,,450,g,papier,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de seigle",,,,"Bio,Bio européen,en:be-bio-01,Fabriqué en Belgique",,Belgique,"Farine de şeigle* 36%, eau, levain (farine de blé *, eau, farine de seigle';, miel';, sel a solution saline, sel iodé, farine de blé* 10%, huile de colza';, enzyme de blé, antioxydant: adide ascorbique, levure, gluten de blé*, hostie* (amidon de pomme de terre*, eau, huile de tournesoI'; cacao en poudre*, amidon de riz*). ';Ingrédients issus de l'agriculture biologique,",en:gluten,,0,,0,b,4,Boulangerie ,Bread,en:rye-breads,,https://static.openfoodfacts.org/images/products/540/010/100/2944/front_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/540/010/100/2944/front_fr.21.200.jpg,https://static.openfoodfacts.org/images/products/540/010/100/2944/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/010/100/2944/nutrition_fr.15.400.jpg,248,1038,,1.3,0.2,,,,,,,50,3.1,6.7,6.1,1.2,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
598,4001686535691,Maoam Happy Fruttis 375G,,375,g,"sachet,plastique",Maoam,"Snacks, Snacks sucrés, Confiseries, Bonbons",,,,,,"Belgique, France","Sucre, sirop de de palme; humectant, sirop de sorbitol; acidifiant: acide citrique,gélatine; arôme.",,,3,"en:e330,en:e420,en:e420ii,en:e428",0,d,4,Epicerie sucrée,Sweets,en:candies,,https://static.openfoodfacts.org/images/products/400/168/653/5691/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/400/168/653/5691/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/400/168/653/5691/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/400/168/653/5691/nutrition_fr.16.400.jpg,400,1674,,7.199999809,3.599999905,,,,,,,83,58,,0.8000000119,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
599,5400101011977,Soja drink nature Bio,lait de soja,1000,ml,Tetrapack,"Carrefour,Carrefour Bio","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Boissons à base de végétaux, Substitut du lait, Boissons végétales, Boissons végétales de légumineuses, Boissons végétales de soja, Laits de soja naturel avec du sucre","non Union Européenne,Union européenne",,,"Bio,Bio européen,en:be-bio-01,Agriculture UE,Sans lactose",Carrefour,"Belgique,en:belgium","Eau, fèves de soja 7,2%, sucre de canne, algue marine : Lithothamnium calcareum, sel de mer",,en:nuts,0,,0,a,3,Boissons ,Plant-based milk substitutes,en:sweetened-natural-soy-milks,,https://static.openfoodfacts.org/images/products/540/010/101/1977/front_fr.30.400.jpg,https://static.openfoodfacts.org/images/products/540/010/101/1977/front_fr.30.200.jpg,https://static.openfoodfacts.org/images/products/540/010/101/1977/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/010/101/1977/nutrition_fr.38.400.jpg,42,178,,1.799999952,0.3000000119,,,,,,,3,2.900000095,0.5,3.200000048,0.07999999821,0.03199999928,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,1
600,5400141166194,Scampis à la diable,,250,g,carton,Boni,"Surgelés, Plats préparés",,,,,Colruyt,Belgium,"36 % queues de crevettes [crevettes Penaeus vannameil, sell, eau, 10% crème, 5% tomates, 4 % échalotes, 3% vin blanc, 2 % concentré de tomates, 1,6 % piments rouges, amidon modifié, huile de tournesol, bouillon de poisson [fond de poisson (extrait de _cabillaud_, extrait de _colin_), maltodextrine, glucose, sel, huiles végétales (colza, tournesol). extrait d'oignons, extraits de plantes aromatiques, extrait de poivre blanc). sel, ail, 0,2 % poivrons rouges, bouillon de crustacés (extrait de poisson en poudre, maltodextrine, extrait de levure, sel, crevettes en poudre, poisson en poudre, huile de tournesol, extrait de moule en poudre, crabe en poudre, algues en poudre, oignons en poudre. extrait de poivrons, crustacés en poudre, extrait de céleri), estragon, 0,1 % poivre de Cayenne.","en:celery,en:fish","en:celery,en:crustaceans,en:gluten,en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans,en:sulphur-dioxide-and-sulphites,fr:Mollusques œufs arachide soja fruits à coques moutarde sésame sulfites gluten",1,en:e14xx,0,c,4,Traiteur et apéritifs ,One-dish meals,en:meals,,https://static.openfoodfacts.org/images/products/540/014/116/6194/front_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/540/014/116/6194/front_fr.16.200.jpg,https://static.openfoodfacts.org/images/products/540/014/116/6194/ingredients_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/540/014/116/6194/nutrition_fr.11.400.jpg,89,372,,5.5,5.4,,,,,,,3.2,1.3,1,6.4,0.93,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
601,27029282,Biscuits épeautre/quinoa aux fruits,,166,g,4 x 3 biscuits,millville,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",,,,,Aldi,"Belgique, en:france","farine de _blé complet_ 31%, farine de _blé_ 20%, farine d'_épeautre_ 13 %, sucre, huile de colza, datte 6,3% (datte, farine de riz), raisins secs 5,3%, dextrose, lait entier en poudre amidon de blé, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), _protéine de lait_, flocons d'avoine, flocons de quinoa 0,3%, arôme naturel, _gluten de blé_, inuline, émulsifiant (lécithine de tournesol), farine de riz, huile de tournesol.","en:gluten,en:milk",,3,"en:e322,en:e322i,en:e500,en:e503",0,d,4,Epicerie sucrée,Biscuits and cakes,en:biscuits,,https://static.openfoodfacts.org/images/products/27029282/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/27029282/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/27029282/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/27029282/nutrition_fr.10.400.jpg,425,1778,,12,1.4,,,,,,,67,22,,11,0.95,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
602,5425022850023,Pom d'Happy,,1000,ml,bouteille,Pomme d'Happy,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Jus et nectars, Boissons aux fruits, Jus de fruits, Jus de fruits pur jus, Jus de pomme, Jus de pommes pur jus",Belgique,Belgique,belgique,certifié BE-BIO-03,bio,Belgique,pommes,,,0,,0,c,1,Boissons ,Fruit juices,en:squeezed-apple-juices,,https://static.openfoodfacts.org/images/products/542/502/285/0023/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/542/502/285/0023/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/542/502/285/0023/ingredients_fr.7.400.jpg,,45,188,,0.1,0.1,,,,,,,10.9,6.3,,0.12,0.08,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603,8004030026018,"Insalatissime, messicana e Tonno",,160,g,conserve,Rio mare,"Plats préparés, Salades, Salades composées, Plats préparés au poisson, Salades au thon",,,,en:no-preservatives,"colruyt, Delhaize","Switzerland, Belgium","_thon*_ 26% , haricots 23, mais 20%, huile de mais, carottes 6%, poivrons 6 % , sel, arômes.",en:fish,en:gluten,0,,0,c,4,Traiteur et apéritifs ,One-dish meals,en:tuna-salad,,https://static.openfoodfacts.org/images/products/800/403/002/6018/front_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/800/403/002/6018/front_fr.9.200.jpg,https://static.openfoodfacts.org/images/products/800/403/002/6018/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/800/403/002/6018/nutrition_fr.18.400.jpg,,833,,13,1.7,,,,,,,9.5,2.5,,10,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
604,5400101253957,Filet de York,,150,g,barquette,produit blanc,"Viandes, Charcuteries",,allemagne,allemagne,en:made-in-germany,carrefour express,en:BE,"viande de porc,sel,extrait d'epice,acidifiant:citratetrisodique, antioxidant: ascorbate de sodium conservateur: nitrite de sodium, fumé. 101 g de viande de porc ont été utilisé pour 100 g de produits.",,,2,"en:e250,en:e301",0,,3,Viande ,Processed meat,en:prepared-meats,,https://static.openfoodfacts.org/images/products/540/010/125/3957/front_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/540/010/125/3957/front_fr.9.200.jpg,https://static.openfoodfacts.org/images/products/540/010/125/3957/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/010/125/3957/nutrition_fr.21.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
605,3415581114713,Salted caramel,,400,g,"surgelé, surgelé, surgelé, pot",Häagen-Dazs,"Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Crèmes glacées en pot",France,,,"Gluten-free,No artificial flavors,No colorings",colruyt,"Belgium,France,Germany",,,,,,,e,,Epicerie sucrée,Ice cream,en:ice-cream-tubs,,https://static.openfoodfacts.org/images/products/341/558/111/4713/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/341/558/111/4713/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/341/558/111/4713/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/341/558/111/4713/nutrition_fr.23.400.jpg,282,1182,,17.20000076,10.80000019,,,,,,,27.79999924,23.5,0,4.099999905,0.6000000238,0.2400000095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
606,5400141261097,Bonni crème glacée fraise,,750,g,plastique,boni,"Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Crèmes glacées en pot, Glace en bac",,colruyt Halle,colruyt-halle,"Nutriscore,Nutriscore Grade D",colruyt,Belgium,"LAIT écrémé, CRÈME, sirop de glucose-fructose, concentré de protéines de lactosérum (contient du LAIT), sucre, 4 % fraises, 2,6 % purée de fraises concentrée, eau, 1 % purée de fraises, 1 % jus de fraise à base de concentré, émulsifiant (E471), colorants (E162, E160a), concentrés (jus de betterave, carottes, sureau, cassis), stabilisants (E410, E412, E415, E440), arôme de fraise, acidifiant (E330), arômes naturels.",en:milk,,8,"en:e160a,en:e162,en:e330,en:e410,en:e412,en:e415,en:e440,en:e471",0,d,4,Epicerie sucrée,Ice cream,en:ice-cream-in-a-box,,https://static.openfoodfacts.org/images/products/540/014/126/1097/front_fr.22.400.jpg,https://static.openfoodfacts.org/images/products/540/014/126/1097/front_fr.22.200.jpg,https://static.openfoodfacts.org/images/products/540/014/126/1097/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/014/126/1097/nutrition_fr.26.400.jpg,193,808,,8,4.900000095,,,,,,,28,25,0.5,2.200000048,0.1299999952,0.05199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
